rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
11,tfat4ru-sasuf1of3-lscfay2cx-q11-mcq,Q11,mcq,Pick the correct value of 3/8 + 1/4.,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Applying,easy,1,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""5/8"",""correct"":true},{""text"":""4/12"",""correct"":false},{""text"":""2/8"",""correct"":false},{""text"":""4/8"",""correct"":false}]",Change 1/4 to 2/8. Then 3/8 + 2/8 = 5/8. Other options come from adding incorrectly or not converting to a common denominator.,"{""questionNumber"":""Q11"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""addition""}"
12,tfat4ru-sasuf1of3-lscfay2cx-q12-mcq,Q12,mcq,Decide which claim about 7/10 - 1/2 is true.,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Understanding,easy,1,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""7/10 - 1/2 = 1/5"",""correct"":true},{""text"":""7/10 - 1/2 = 6/8"",""correct"":false},{""text"":""7/10 - 1/2 = 6/10"",""correct"":false},{""text"":""7/10 - 1/2 = 1/8"",""correct"":false}]","Convert 1/2 to 5/10. Then 7/10 - 5/10 = 2/10, which simplifies to 1/5. The other answers come from incorrect subtraction or not simplifying properly.","{""questionNumber"":""Q12"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""subtraction""}"
13,tfat4ru-sasuf1of3-lscfay2cx-q13-mcq,Q13,mcq,Calculate 2/5 + 1/4.,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Applying,easy,1,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""13/20"",""correct"":true},{""text"":""3/9"",""correct"":false},{""text"":""3/20"",""correct"":false},{""text"":""2/9"",""correct"":false}]","Use a common denominator of 20. Rewrite 2/5 as 8/20 and 1/4 as 5/20. Then 8/20 + 5/20 = 13/20. The other options come from incorrect fraction addition, such as adding numerators and denominators directly or not using equivalent fractions.","{""questionNumber"":""Q13"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""addition""}"
14,tfat4ru-sasuf1of3-lscfay2cx-q14-mcq,Q14,mcq,Compare the difference 11/12 - 1/3 and choose the correct result.,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Applying,easy,1,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""7/12"",""correct"":true},{""text"":""10/9"",""correct"":false},{""text"":""10/12"",""correct"":false},{""text"":""1/9"",""correct"":false}]",Convert 1/3 to 4/12. Then 11/12 - 4/12 = 7/12. The distractors come from subtracting wrongly or mixing up addition and subtraction.,"{""questionNumber"":""Q14"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""subtraction""}"
15,tfat4ru-sasuf1of3-lscfay2cx-q15-mcq,Q15,mcq,"Mia adds 3/4 cup of juice to a pitcher, then adds 2/3 cup more. Which equation correctly uses a common denominator to find the total amount of juice?",Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Applying,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""3/4 + 2/3 = 9/12 + 8/12 = 17/12"",""correct"":true},{""text"":""3/4 + 2/3 = 5/7"",""correct"":false},{""text"":""3/4 + 2/3 = 6/12 + 2/12 = 8/12"",""correct"":false},{""text"":""3/4 + 2/3 = 5/12"",""correct"":false}]","A common denominator for 4 and 3 is 12. Rewrite 3/4 as 9/12 and 2/3 as 8/12. Then 9/12 + 8/12 = 17/12. Option 2 adds numerators and denominators directly. Option 3 does not make equivalent fractions correctly. Option 4 gives only the sum of the numerators over 12, which is not how unlike fractions are added.","{""questionNumber"":""Q15"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""addition""}"
16,tfat4ru-sasuf1of3-lscfay2cx-q16-mcq,Q16,mcq,"A piece of ribbon is 5/6 metre long. After 1/4 metre is cut off, what length remains?",Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Applying,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""7/12 metre"",""correct"":true},{""text"":""4/2 metre"",""correct"":false},{""text"":""4/12 metre"",""correct"":false},{""text"":""1/2 metre"",""correct"":false}]","Use a common denominator of 12. Rewrite 5/6 as 10/12 and 1/4 as 3/12. Then 10/12 - 3/12 = 7/12 metre. 4/12 comes from an incorrect subtraction, 1/2 is not equal to 7/12, and 4/2 is much greater than the original ribbon length, so it cannot be correct.","{""questionNumber"":""Q16"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""subtraction""}"
17,tfat4ru-sasuf1of3-lscfay2cx-q17-mcq,Q17,mcq,Which statement correctly explains how to add 1/2 and 2/5?,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Understanding,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""Rename the fractions with a common denominator of 10: 1/2 = 5/10 and 2/5 = 4/10, so the sum is 9/10."",""correct"":true},{""text"":""Add the numerators and denominators directly: 1/2 + 2/5 = 3/7."",""correct"":false},{""text"":""Change only the denominators to 10: 1/2 + 2/5 = 1/10 + 2/10 = 3/10."",""correct"":false},{""text"":""Use fifths because 5 is larger than 2: 1/2 = 1/5, so 1/5 + 2/5 = 3/5."",""correct"":false}]","To add unlike fractions, first rename them using a common denominator. A common denominator for 1/2 and 2/5 is 10. So 1/2 = 5/10 and 2/5 = 4/10. Then 5/10 + 4/10 = 9/10. Option 2 is wrong because you cannot add denominators and numerators directly. Option 3 is wrong because changing the denominator also changes the numerator in an equivalent fraction. Option 4 is wrong because 1/2 is not equal to 1/5.","{""questionNumber"":""Q17"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""addition""}"
18,tfat4ru-sasuf1of3-lscfay2cx-q18-mcq,Q18,mcq,"A ribbon is 7/8 metre long. After 1/3 metre is cut off, choose the amount of ribbon left.",Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Applying,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""13/24 metre"",""correct"":true},{""text"":""6/5 metre"",""correct"":false},{""text"":""4/5 metre"",""correct"":false},{""text"":""11/24 metre"",""correct"":false}]",Use a common denominator of 24. Then 7/8 = 21/24 and 1/3 = 8/24. Subtract: 21/24 - 8/24 = 13/24. The distractors come from adding instead of subtracting or using incorrect equivalent fractions.,"{""questionNumber"":""Q18"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""subtraction""}"
19,tfat4ru-sasuf1of3-lscfay2cx-q19-mcq,Q19,mcq,Look at the expressions 2/3 + 1/4 and 3/5 + 1/2. Decide which comparison is correct.,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Analyzing,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""2/3 + 1/4 is greater than 3/5 + 1/2."",""correct"":false},{""text"":""2/3 + 1/4 is less than 3/5 + 1/2."",""correct"":true},{""text"":""The two sums are equal."",""correct"":false},{""text"":""The comparison cannot be decided without changing to decimals."",""correct"":false}]","Find both sums using common denominators. 2/3 + 1/4 = 8/12 + 3/12 = 11/12. Also, 3/5 + 1/2 = 6/10 + 5/10 = 11/10. Since 11/12 is less than 11/10, the second sum is greater. You do not need decimals to compare them.","{""questionNumber"":""Q19"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""addition""}"
20,tfat4ru-sasuf1of3-lscfay2cx-q20-mcq,Q20,mcq,Which method correctly solves 11/12 - 2/9?,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Analyzing,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""Rewrite as 33/36 - 8/36, then subtract to get 25/36."",""correct"":true},{""text"":""Rewrite as 22/24 - 6/24, then subtract to get 16/24."",""correct"":false},{""text"":""Subtract numerators and denominators directly to get 9/3."",""correct"":false},{""text"":""Rewrite as 11/108 - 2/108, then subtract to get 9/108."",""correct"":false}]","The least common denominator of 12 and 9 is 36. So 11/12 = 33/36 and 2/9 = 8/36. Then 33/36 - 8/36 = 25/36. The other methods use a wrong common denominator or subtract numerators and denominators directly, which is not how fraction subtraction works.","{""questionNumber"":""Q20"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""subtraction""}"
21,tfat4ru-sasuf1of3-lscfay2cx-q21-mcq,Q21,mcq,A class used 5/12 of a box of chalk in the morning and 3/8 of a box in the afternoon. What fraction of the box was used altogether?,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Applying,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""19/24"",""correct"":true},{""text"":""8/20"",""correct"":false},{""text"":""8/24"",""correct"":false},{""text"":""16/24"",""correct"":false}]",Use a common denominator of 24. Rewrite 5/12 as 10/24 and 3/8 as 9/24. Then 10/24 + 9/24 = 19/24. The option 8/20 comes from adding numerators and denominators directly. 8/24 and 16/24 do not match the correct equivalent-fraction addition.,"{""questionNumber"":""Q21"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""addition""}"
22,tfat4ru-sasuf1of3-lscfay2cx-q22-mcq,Q22,mcq,Decide which claim about 7/10 - 1/6 is true.,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Understanding,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""The difference is 6/16 because 7 - 1 = 6 and 10 + 6 = 16."",""correct"":false},{""text"":""The difference is 16/30 because 7/10 = 21/30 and 1/6 = 5/30."",""correct"":true},{""text"":""The difference is 20/60 because 7/10 = 42/60 and 1/6 = 22/60."",""correct"":false},{""text"":""The difference is 1/4 because 7/10 is close to 3/4."",""correct"":false}]","A common denominator for 10 and 6 is 30. Rewrite 7/10 as 21/30 and 1/6 as 5/30. Then 21/30 - 5/30 = 16/30, which could simplify to 8/15, but 16/30 is the correct claim given. Other options show incorrect rewriting or using estimation instead of exact subtraction.","{""questionNumber"":""Q22"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""subtraction""}"
23,tfat4ru-sasuf1of3-lscfay2cx-q23-mcq,Q23,mcq,A recipe uses 2/3 cup of oats in one bowl and 3/10 cup in another bowl. Choose the total amount of oats used.,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Applying,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""29/30 cup"",""correct"":true},{""text"":""5/13 cup"",""correct"":false},{""text"":""25/30 cup"",""correct"":false},{""text"":""1 cup"",""correct"":false}]","Use a common denominator of 30. Then 2/3 = 20/30 and 3/10 = 9/30. Add them to get 29/30 cup. The other options come from adding tops and bottoms, rewriting one fraction incorrectly, or rounding up to 1 cup.","{""questionNumber"":""Q23"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""addition""}"
24,tfat4ru-sasuf1of3-lscfay2cx-q25-mcq,Q25,mcq,"Choose the equation that matches the sum of 1/6, 1/4, and 1/3 using one common denominator.",Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Applying,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""1/6 + 1/4 + 1/3 = 2/12 + 3/12 + 4/12 = 9/12"",""correct"":true},{""text"":""1/6 + 1/4 + 1/3 = 1/13"",""correct"":false},{""text"":""1/6 + 1/4 + 1/3 = 1/18 + 1/18 + 1/18 = 3/18"",""correct"":false},{""text"":""1/6 + 1/4 + 1/3 = 2/6 + 1/6 + 1/6 = 4/6"",""correct"":false}]","A common denominator for 6, 4, and 3 is 12. Rewrite the fractions as 2/12, 3/12, and 4/12. Their sum is 9/12, which equals 3/4. The other options use incorrect common denominators or incorrect equivalent fractions.","{""questionNumber"":""Q25"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""addition""}"
25,tfat4ru-sasuf1of3-lscfay2cx-q26-mcq,Q26,mcq,A water tank is 7/9 full. Then 5/12 of the whole tank is drained out. What fraction of the tank is still full?,Maths,5,Fraction Arithmetic,Adding & Subtracting Unlike Fractions,Students can find a common denominator to add and subtract fractions,Applying,medium,3,"MCQ for Grade 5 Fraction Arithmetic: Adding & Subtracting Unlike Fractions, aligned to Students can find a common denominator to add and subtract fractions.","[{""text"":""13/36"",""correct"":true},{""text"":""2/3"",""correct"":false},{""text"":""2/21"",""correct"":false},{""text"":""12/21"",""correct"":false}]","Find 7/9 - 5/12 using a common denominator of 36. Rewrite 7/9 as 28/36 and 5/12 as 15/36. Then 28/36 - 15/36 = 13/36. So 13/36 of the tank is still full. The other options come from incorrect subtraction methods, such as subtracting only numerators or subtracting numerators and denominators separately.","{""questionNumber"":""Q26"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":5,""topic"":""Fraction Arithmetic"",""subtopic"":""Adding & Subtracting Unlike Fractions"",""learning_objective"":""Students can find a common denominator to add and subtract fractions"",""focus"":""subtraction""}"
