rowNumber,queueId,questionNumber,questionType,questionText,subject,grade,topic,subtopic,learningObjective,bloomsLevel,difficultyLevel,difficultyRating,summary,options,explanation,generationMetadata
16,tlrr37e-snp1vcf-lscet1kij-q16-mcq,Q16,mcq,"Pick the correct value for this puzzle trail: 13, 16, 19, 22, ?",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""24"",""correct"":false},{""text"":""25"",""correct"":true},{""text"":""26"",""correct"":false},{""text"":""27"",""correct"":false}]","Great thinking! The pattern adds 3 each time, so after 22 comes 25.","{""questionNumber"":""Q16"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""continuing an add-3 pattern""}"
17,tlrr37e-snp1vcf-lscet1kij-q17-mcq,Q17,mcq,"Select the true statement about the number puzzle 100, 90, 80, 70.",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""The numbers go down by 5 each time."",""correct"":false},{""text"":""The numbers go down by 10 each time."",""correct"":true},{""text"":""The numbers go up by 10 each time."",""correct"":false},{""text"":""The numbers double each time."",""correct"":false}]","Super! Each number is 10 less than the one before, so the pattern goes down by 10.","{""questionNumber"":""Q17"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""describing a subtract-10 pattern""}"
18,tlrr37e-snp1vcf-lscet1kij-q18-mcq,Q18,mcq,"A pirate map shows treasure numbers 7, 14, 21, 28. Choose the next treasure number.",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""34"",""correct"":false},{""text"":""35"",""correct"":true},{""text"":""36"",""correct"":false},{""text"":""37"",""correct"":false}]","Awesome! The map adds 7 each time, so 28 goes to 35.","{""questionNumber"":""Q18"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""continuing an add-7 pattern""}"
19,tlrr37e-snp1vcf-lscet1kij-q19-mcq,Q19,mcq,"Compare the pattern 2, 12, 22, 32. Decide which rule fits it.",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""Add 2 each time"",""correct"":false},{""text"":""Add 5 each time"",""correct"":false},{""text"":""Add 10 each time"",""correct"":true},{""text"":""Subtract 10 each time"",""correct"":false}]","Nice job! Each number is 10 more than the one before, so add 10 is the right rule.","{""questionNumber"":""Q19"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""judging an add-10 pattern""}"
20,tlrr37e-snp1vcf-lscet1kij-q20-mcq,Q20,mcq,"How many are taken away each time in this puzzle: 24, 20, 16, 12?",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""2"",""correct"":false},{""text"":""3"",""correct"":false},{""text"":""4"",""correct"":true},{""text"":""6"",""correct"":false}]","Great work! The numbers go down by 4 each time: 24, 20, 16, 12.","{""questionNumber"":""Q20"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""identifying the step size in a subtract-4 pattern""}"
21,tlrr37e-snp1vcf-lscet1kij-q21-mcq,Q21,mcq,"Choose the correct result for this puzzle train: 1, 4, 7, 10, ?",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""11"",""correct"":false},{""text"":""12"",""correct"":false},{""text"":""13"",""correct"":true},{""text"":""14"",""correct"":false}]","You’re right on track! The train adds 3 each time, so after 10 comes 13.","{""questionNumber"":""Q21"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""continuing an add-3 pattern""}"
22,tlrr37e-snp1vcf-lscet1kij-q22-mcq,Q22,mcq,"Choose the sentence that is correct about the puzzle 6, 9, 12, 15.",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""The numbers go up by 2 each time."",""correct"":false},{""text"":""The numbers go up by 3 each time."",""correct"":true},{""text"":""The numbers go down by 3 each time."",""correct"":false},{""text"":""The numbers go up by 4 each time."",""correct"":false}]","Well done! Each number is 3 more than the one before, so up by 3 is correct.","{""questionNumber"":""Q22"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""describing an add-3 pattern""}"
23,tlrr37e-snp1vcf-lscet1kij-q23-mcq,Q23,mcq,"A robot counts bolts like this: 12, 24, 36, 48. Choose the next number the robot says.",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""50"",""correct"":false},{""text"":""56"",""correct"":false},{""text"":""60"",""correct"":true},{""text"":""62"",""correct"":false}]","Fantastic! The robot adds 12 each time, so 48 becomes 60.","{""questionNumber"":""Q23"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""continuing an add-12 pattern""}"
24,tlrr37e-snp1vcf-lscet1kij-q24-mcq,Q24,mcq,"Look at the pattern 9, 8, 7, 6. Which rule describes the pattern?",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""Each number is 2 less than the last."",""correct"":false},{""text"":""Each number is 1 less than the last."",""correct"":true},{""text"":""Each number is 1 more than the last."",""correct"":false},{""text"":""Each number is 3 less than the last."",""correct"":false}]","The pattern changes by -1 each time: 9 to 8, 8 to 7, and 7 to 6. That means each number is 1 less than the last.","{""questionNumber"":""Q24"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""judging a subtract-1 pattern""}"
25,tlrr37e-snp1vcf-lscet1kij-q25-mcq,Q25,mcq,"Choose the equation that matches this popcorn pattern: 15, 20, 25, 30.",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""Add 3 each time"",""correct"":false},{""text"":""Add 4 each time"",""correct"":false},{""text"":""Add 5 each time"",""correct"":true},{""text"":""Add 6 each time"",""correct"":false}]","Nice job! Each step adds 5, so add 5 is the right match.","{""questionNumber"":""Q25"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""matching an add-5 pattern""}"
26,tlrr37e-snp1vcf-lscet1kij-q26-mcq,Q26,mcq,"Pick the correct value to finish this puzzle: 21, 18, 15, 12, ?",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""11"",""correct"":false},{""text"":""10"",""correct"":false},{""text"":""9"",""correct"":true},{""text"":""8"",""correct"":false}]","Excellent! The pattern goes down by 3 each time, so after 12 comes 9.","{""questionNumber"":""Q26"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""continuing a subtract-3 pattern""}"
27,tlrr37e-snp1vcf-lscet1kij-q27-mcq,Q27,mcq,"Look at the pattern 4, 9, 14, 19. How do the numbers change each time?",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""It adds 4 each time."",""correct"":false},{""text"":""It adds 5 each time."",""correct"":true},{""text"":""It subtracts 5 each time."",""correct"":false},{""text"":""It adds 6 each time."",""correct"":false}]","Check each step: 4 to 9 is +5, 9 to 14 is +5, and 14 to 19 is +5. So the numbers add 5 each time.","{""questionNumber"":""Q27"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""describing an add-5 pattern""}"
28,tlrr37e-snp1vcf-lscet1kij-q28-mcq,Q28,mcq,"A monkey climbs number vines 3, 6, 9, 12. Choose the next vine number.",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""13"",""correct"":false},{""text"":""14"",""correct"":false},{""text"":""15"",""correct"":true},{""text"":""16"",""correct"":false}]","You got it! The monkey climbs by 3 each time, so 12 becomes 15.","{""questionNumber"":""Q28"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""continuing an add-3 pattern""}"
29,tlrr37e-snp1vcf-lscet1kij-q29-mcq,Q29,mcq,"Look at the pattern 32, 28, 24, 20. Which rule describes the pattern?",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""Subtract 3 each time"",""correct"":false},{""text"":""Subtract 4 each time"",""correct"":true},{""text"":""Add 4 each time"",""correct"":false},{""text"":""Subtract 5 each time"",""correct"":false}]","32 to 28 is -4, 28 to 24 is -4, and 24 to 20 is -4. So the rule is subtract 4 each time.","{""questionNumber"":""Q29"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""judging a subtract-4 pattern""}"
30,tlrr37e-snp1vcf-lscet1kij-q30-mcq,Q30,mcq,"Start at 5 and add 5 each time: 5, 10, 15, 20. What number comes next?",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Applying,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""21"",""correct"":false},{""text"":""24"",""correct"":false},{""text"":""25"",""correct"":true},{""text"":""30"",""correct"":false}]","The rule is to add 5 each time. After 20, add 5 more: 20 + 5 = 25. So 25 comes next.","{""questionNumber"":""Q30"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""continuing an add-5 pattern from a stated rule""}"
31,tlrr37e-snp1vcf-lscet1kij-q31-mcq,Q31,mcq,"Choose the correct result for this sticker number puzzle: 5, 9, 13, 17. What number comes next?",Maths,4,Logical Reasoning,Number Puzzles,Students can explain the strategy used to solve a number puzzle,Understanding,easy,1,"MCQ for Grade 4 Logical Reasoning: Number Puzzles, aligned to Students can explain the strategy used to solve a number puzzle.","[{""text"":""20"",""correct"":false},{""text"":""21"",""correct"":true},{""text"":""22"",""correct"":false},{""text"":""23"",""correct"":false}]","Nice work! The pattern adds 4 each time. 17 + 4 = 21, so 21 is correct.","{""questionNumber"":""Q31"",""questionType"":""mcq"",""subject"":""Maths"",""grade"":4,""topic"":""Logical Reasoning"",""subtopic"":""Number Puzzles"",""learning_objective"":""Students can explain the strategy used to solve a number puzzle"",""focus"":""recognise an adding pattern""}"
